    Time   |  sec | Bryanraw|  Bryan |  Temp  |
 17: 2:21  | 6515 |   75.5  | 284.48 |  33.25 |
 17: 2:26  | 6520 |   75.5  | 284.52 |  33.24 |
 17: 2:31  | 6525 |   75.5  | 284.54 |  33.23 |
 17: 2:36  | 6530 |   75.4  | 284.55 |  33.26 |
 17: 2:41  | 6535 |   75.5  | 284.54 |  33.26 |
 17: 2:46  | 6540 |   75.4  | 284.59 |  33.22 |
 17: 2:51  | 6545 |   75.4  | 284.55 |  33.23 |
 17: 2:56  | 6550 |   75.5  | 284.53 |  33.24 |
 17: 3: 1  | 6555 |   75.5  | 284.51 |  33.27 |
 17: 3: 6  | 6560 |   75.4  | 284.56 |  33.19 |
 17: 3:11  | 6565 |   75.5  | 284.53 |  33.24 |
 17: 3:16  | 6570 |   75.4  | 284.56 |  33.35 |
 17: 3:21  | 6575 |   75.4  | 284.62 |  33.25 |
 17: 3:26  | 6580 |   75.4  | 284.59 |  33.27 |
 17: 3:31  | 6585 |   75.4  | 284.60 |  33.28 |
 17: 3:36  | 6590 |   75.5  | 284.54 |  33.29 |
 17: 3:41  | 6595 |   75.4  | 284.55 |  33.27 |
 17: 3:46  | 6600 |   75.4  | 284.57 |  33.24 |
 17: 3:51  | 6605 |   75.4  | 284.60 |  33.21 |
 17: 3:56  | 6610 |   75.4  | 284.62 | 215.76 |
 17: 4: 1  | 6615 |   75.4  | 284.60 |  33.28 |
 17: 4: 6  | 6620 |   75.4  | 284.59 |  33.27 |
 17: 4:11  | 6625 |   75.4  | 284.63 |  33.28 |
 17: 4:16  | 6630 |   75.4  | 284.62 |  33.33 |
 17: 4:21  | 6635 |   75.4  | 284.63 |  33.33 |
 17: 4:26  | 6640 |   75.3  | 284.65 |  33.34 |
 17: 4:31  | 6645 |   75.4  | 284.63 |  33.37 |
 17: 4:36  | 6650 |   75.4  | 284.61 |  33.34 |
 17: 4:41  | 6655 |   75.4  | 284.59 |  33.32 |
 17: 4:46  | 6660 |   75.4  | 284.60 |  33.31 |
 17: 4:51  | 6665 |   75.5  | 284.54 | 214.99 |
 17: 4:56  | 6670 |   75.4  | 284.59 |  33.28 |
 17: 5: 1  | 6675 |   75.4  | 284.60 |  33.32 |
 17: 5: 6  | 6680 |   75.4  | 284.60 |  33.33 |
 17: 5:11  | 6685 |   75.4  | 284.62 |  33.38 |
 17: 5:16  | 6690 |   75.4  | 284.60 |  33.34 |
 17: 5:21  | 6695 |   75.4  | 284.59 |  33.30 |
 17: 5:26  | 6700 |   75.4  | 284.60 |  33.33 |
 17: 5:31  | 6705 |   75.4  | 284.58 |  33.30 |
 17: 5:36  | 6710 |   75.4  | 284.58 |  33.28 |
 17: 5:41  | 6715 |   75.5  | 284.54 |  33.26 |
 17: 5:46  | 6720 |   75.4  | 284.57 |  33.30 |
 17: 5:51  | 6725 |   75.4  | 284.59 |  33.30 |
 17: 5:56  | 6730 |   75.4  | 284.58 |  33.34 |
 17: 6: 1  | 6735 |   75.4  | 284.62 |  33.36 |
 17: 6: 6  | 6740 |   75.4  | 284.64 |  33.30 |
 17: 6:11  | 6745 |   75.3  | 284.65 |  33.37 |
 17: 6:16  | 6750 |   75.3  | 284.65 |  33.36 |
 17: 6:21  | 6755 |   75.3  | 284.68 |  33.34 |
 17: 6:26  | 6760 |   75.3  | 284.68 |  21.00 |
 17: 6:31  | 6765 |   75.3  | 284.67 |  33.35 |
 17: 6:36  | 6770 |   75.3  | 284.69 |  33.37 |
 17: 6:41  | 6775 |   75.3  | 284.72 |  33.37 |
 17: 6:46  | 6780 |   75.3  | 284.70 |  33.38 |
 17: 6:51  | 6785 |   75.2  | 284.75 |  33.39 |
 17: 6:56  | 6790 |   75.2  | 284.77 |  33.38 |
 17: 7: 1  | 6795 |   75.2  | 284.75 |  33.37 |
 17: 7: 6  | 6800 |   75.2  | 284.79 |  33.38 |
 17: 7:11  | 6805 |   75.2  | 284.81 |  33.38 |
 17: 7:16  | 6810 |   75.2  | 284.80 |  33.39 |
 17: 7:21  | 6815 |   75.2  | 284.80 |  33.39 |
 17: 7:26  | 6820 |   75.2  | 284.78 |  33.38 |
 17: 7:31  | 6825 |   75.2  | 284.81 |  33.41 |
 17: 7:36  | 6830 |   75.2  | 284.80 |  33.40 |
 17: 7:41  | 6835 |   75.2  | 284.82 |  21.00 |
 17: 7:46  | 6840 |   75.1  | 284.85 |  33.40 |
 17: 7:51  | 6845 |   75.1  | 284.88 |  33.42 |
 17: 7:56  | 6850 |   75.1  | 284.85 |  21.00 |
 17: 8: 1  | 6855 |   75.1  | 284.88 |  33.46 |
 17: 8: 6  | 6860 |   75.1  | 284.89 |  33.43 |
 17: 8:11  | 6865 |   75.1  | 284.88 |  33.47 |
 17: 8:16  | 6870 |   75.1  | 284.90 |  33.44 |
 17: 8:21  | 6875 |   75.1  | 284.88 |  33.48 |
 17: 8:26  | 6880 |   75.1  | 284.86 |  33.47 |
 17: 8:31  | 6885 |   75.1  | 284.87 |  33.50 |
 17: 8:36  | 6890 |   75.1  | 284.90 |  33.49 |
 17: 8:41  | 6895 |   75.1  | 284.92 |  33.51 |
 17: 8:46  | 6900 |   75.0  | 284.97 |  33.47 |
 17: 8:51  | 6905 |   75.0  | 284.98 |  33.46 |
 17: 8:56  | 6910 |   75.0  | 285.01 |  33.50 |
 17: 9: 1  | 6915 |   75.0  | 284.98 |  33.53 |
 17: 9: 6  | 6920 |   75.0  | 284.99 |  33.55 |
 17: 9:11  | 6925 |   75.0  | 284.97 |  33.50 |
 17: 9:16  | 6930 |   75.0  | 284.98 |  33.56 |
 17: 9:21  | 6935 |   75.0  | 284.97 |  33.56 |
 17: 9:26  | 6940 |   75.0  | 285.01 |  33.56 |
 17: 9:31  | 6945 |   74.9  | 285.05 |  33.54 |
 17: 9:36  | 6950 |   74.9  | 285.06 |  33.57 |
 17: 9:41  | 6955 |   75.0  | 285.04 |  33.56 |
 17: 9:46  | 6960 |   75.0  | 285.03 |  33.56 |
 17: 9:51  | 6965 |   75.0  | 285.02 |  33.58 |
 17: 9:56  | 6970 |   75.0  | 284.97 |  33.61 |
 17:10: 1  | 6975 |   75.0  | 284.96 |  33.61 |
 17:10: 6  | 6980 |   75.0  | 284.97 |  33.58 |
 17:10:11  | 6985 |   75.0  | 284.98 |  33.58 |
 17:10:16  | 6990 |   75.0  | 285.01 |  33.61 |
 17:10:21  | 6995 |   75.0  | 285.01 |  33.60 |
 17:10:26  | 7000 |   75.0  | 285.02 |  33.66 |
 17:10:31  | 7005 |   74.9  | 285.08 |  33.66 |
 17:10:36  | 7010 |   74.9  | 285.07 |  33.63 |
 17:10:41  | 7015 |   74.9  | 285.07 |  33.64 |
 17:10:46  | 7020 |   74.9  | 285.08 |  33.68 |
 17:10:51  | 7025 |   74.9  | 285.09 |  33.67 |
 17:10:56  | 7030 |   74.9  | 285.14 |  33.69 |
 17:11: 1  | 7035 |   74.8  | 285.17 |  33.68 |
 17:11: 6  | 7040 |   74.8  | 285.17 |  33.73 |
 17:11:11  | 7045 |   74.8  | 285.16 |  33.68 |
 17:11:16  | 7050 |   74.8  | 285.20 |  21.00 |
 17:11:21  | 7055 |   74.8  | 285.18 |  33.71 |
 17:11:26  | 7060 |   74.8  | 285.17 |  33.73 |
 17:11:31  | 7065 |   74.8  | 285.15 |  33.74 |
 17:11:36  | 7070 |   74.8  | 285.18 |  33.74 |
 17:11:41  | 7075 |   74.8  | 285.22 |  33.73 |
 17:11:46  | 7080 |   74.8  | 285.23 |  33.77 |
 17:11:51  | 7085 |   74.7  | 285.25 |  33.75 |
 17:11:56  | 7090 |   74.8  | 285.23 |  33.82 |
 17:12: 1  | 7095 |   74.7  | 285.26 |  33.81 |
 17:12: 6  | 7100 |   74.8  | 285.24 |  33.78 |
 17:12:11  | 7105 |   74.7  | 285.27 |  33.80 |
 17:12:16  | 7110 |   74.7  | 285.27 |  33.81 |
 17:12:21  | 7115 |   74.7  | 285.28 |  33.86 |
 17:12:26  | 7120 |   74.7  | 285.27 |  33.81 |
 17:12:31  | 7125 |   74.7  | 285.30 |  33.85 |
 17:12:36  | 7130 |   74.7  | 285.31 |  21.00 |
 17:12:41  | 7135 |   74.7  | 285.31 |  33.89 |
 17:12:46  | 7140 |   74.7  | 285.31 |  33.86 |
 17:12:51  | 7145 |   74.7  | 285.29 |  33.87 |
 17:12:56  | 7150 |   74.7  | 285.33 |  33.86 |
 17:13: 1  | 7155 |   74.7  | 285.33 |  33.88 |
 17:13: 6  | 7160 |   74.6  | 285.37 |  33.91 |
 17:13:11  | 7165 |   74.6  | 285.42 |  33.97 |
 17:13:16  | 7170 |   74.6  | 285.37 |  33.92 |
 17:13:21  | 7175 |   74.6  | 285.39 |  33.91 |
 17:13:26  | 7180 |   74.6  | 285.43 |  33.89 |
 17:13:31  | 7185 |   74.5  | 285.45 |  33.95 |
 17:13:36  | 7190 |   74.6  | 285.44 |  33.94 |
 17:13:41  | 7195 |   74.6  | 285.41 |  33.90 |
 17:13:46  | 7200 |   74.6  | 285.42 |  34.00 |
 17:13:51  | 7205 |   74.6  | 285.44 |  34.01 |
 17:13:56  | 7210 |   74.5  | 285.49 |  34.08 |
 17:14: 1  | 7215 |   74.5  | 285.52 |  34.09 |
 17:14: 6  | 7220 |   74.5  | 285.50 |  34.07 |
 17:14:11  | 7225 |   74.5  | 285.48 |  34.06 |
 17:14:16  | 7230 |   74.5  | 285.49 |  34.10 |
 17:14:21  | 7235 |   74.7  | 285.27 |  21.00 |
 17:14:26  | 7240 |   74.7  | 285.33 |  34.06 |
 17:14:31  | 7245 |   74.6  | 285.37 |  34.04 |
 17:14:36  | 7250 |   74.6  | 285.37 |  34.00 |
 17:14:41  | 7255 |   74.6  | 285.42 |  34.07 |
 17:14:46  | 7260 |   74.6  | 285.42 |  34.08 |
 17:14:51  | 7265 |   74.6  | 285.41 |  34.02 |
 17:14:56  | 7270 |   74.6  | 285.39 |  34.06 |
 17:15: 1  | 7275 |   74.5  | 285.45 |  34.06 |
 17:15: 6  | 7280 |   74.5  | 285.47 |  34.06 |
 17:15:11  | 7285 |   74.5  | 285.50 |  34.02 |
 17:15:16  | 7290 |   74.5  | 285.50 |  34.10 |
 17:15:21  | 7295 |   74.4  | 285.56 |  34.10 |
 17:15:26  | 7300 |   74.4  | 285.55 |  34.09 |
 17:15:31  | 7305 |   74.5  | 285.50 |  34.08 |
 17:15:36  | 7310 |   74.5  | 285.52 |  34.04 |
 17:15:41  | 7315 |   74.5  | 285.48 |  34.03 |
 17:15:46  | 7320 |   74.6  | 285.44 |  34.08 |
 17:15:51  | 7325 |   74.6  | 285.44 |  34.14 |
 17:15:56  | 7330 |   74.5  | 285.48 |  34.12 |
 17:16: 1  | 7335 |   74.5  | 285.48 |  34.01 |
 17:16: 6  | 7340 |   74.5  | 285.47 |  21.76 |
 17:16:11  | 7345 |   74.6  | 285.43 |  34.06 |
 17:16:16  | 7350 |   74.6  | 285.40 |  34.12 |
 17:16:21  | 7355 |   74.6  | 285.36 |  34.05 |
 17:16:26  | 7360 |   74.7  | 285.34 |  34.13 |
 17:16:31  | 7365 |   74.6  | 285.37 |  34.00 |
 17:16:36  | 7370 |   74.6  | 285.36 |  34.06 |
 17:16:41  | 7375 |   74.6  | 285.38 |  33.95 |
 17:16:46  | 7380 |   74.6  | 285.37 |  33.98 |
 17:16:51  | 7385 |   74.6  | 285.36 |  34.01 |
 17:16:56  | 7390 |   74.6  | 285.37 |  34.06 |
 17:17: 1  | 7395 |   74.6  | 285.40 |  33.97 |
 17:17: 6  | 7400 |   74.6  | 285.42 |  34.03 |
 17:17:11  | 7405 |   74.6  | 285.40 |  33.98 |
 17:17:16  | 7410 |   74.6  | 285.41 |  33.99 |
 17:17:21  | 7415 |   74.6  | 285.41 |  33.94 |
 17:17:26  | 7420 |   74.6  | 285.35 |  34.01 |
 17:17:31  | 7425 |   74.6  | 285.35 |  34.00 |
 17:17:36  | 7430 |   74.6  | 285.37 |  34.03 |
 17:17:41  | 7435 |   74.6  | 285.37 |  33.98 |
 17:17:46  | 7440 |   74.6  | 285.37 |  33.93 |
 17:17:51  | 7445 |   74.7  | 285.34 |  33.84 |
 17:17:56  | 7450 |   74.7  | 285.33 |  33.97 |
 17:18: 1  | 7455 |   74.6  | 285.35 |  33.96 |
 17:18: 6  | 7460 |   74.7  | 285.34 |  33.91 |
 17:18:11  | 7465 |   74.7  | 285.27 |  33.88 |
 17:18:16  | 7470 |   74.7  | 285.25 |  33.89 |
 17:18:21  | 7475 |   74.8  | 285.23 |  33.90 |
 17:18:26  | 7480 |   74.8  | 285.21 |  33.81 |
 17:18:31  | 7485 |   74.8  | 285.22 |  33.86 |
 17:18:36  | 7490 |   74.7  | 285.26 |  33.81 |
 17:18:41  | 7495 |   74.7  | 285.28 | 215.63 |
 17:18:46  | 7500 |   74.8  | 285.21 |  33.80 |
 17:18:51  | 7505 |   74.8  | 285.19 |  33.81 |
 17:18:56  | 7510 |   74.8  | 285.17 |  33.81 |
 17:19: 1  | 7515 |   74.8  | 285.16 |  33.72 |
 17:19: 6  | 7520 |   74.9  | 285.12 |  33.78 |
 17:19:11  | 7525 |   74.9  | 285.06 |  33.75 |
 17:19:16  | 7530 |   74.9  | 285.09 |  33.74 |
 17:19:21  | 7535 |   74.9  | 285.06 |  33.75 |
 17:19:26  | 7540 |   74.9  | 285.10 |  33.76 |
 17:19:31  | 7545 |   74.9  | 285.06 |  33.75 |
 17:19:36  | 7550 |   75.0  | 285.02 |  33.66 |
 17:19:41  | 7555 |   75.0  | 285.03 |  33.73 |
 17:19:46  | 7560 |   75.0  | 284.99 | 215.76 |
 17:19:51  | 7565 |   75.0  | 285.01 |  33.64 |
 17:19:56  | 7570 |   75.0  | 285.00 |  33.62 |
 17:20: 1  | 7575 |   75.0  | 285.01 |  33.66 |
 17:20: 6  | 7580 |   75.0  | 285.01 |  33.71 |
 17:20:11  | 7585 |   75.0  | 285.04 |  33.60 |
 17:20:16  | 7590 |   74.9  | 285.08 |  33.68 |
 17:20:21  | 7595 |   74.9  | 285.13 |  33.53 |
 17:20:26  | 7600 |   74.9  | 285.14 |  33.53 |
 17:20:31  | 7605 |   74.8  | 285.20 |  33.52 |
 17:20:36  | 7610 |   74.8  | 285.22 |  33.62 |
 17:20:41  | 7615 |   74.8  | 285.16 |  33.56 |
 17:20:46  | 7620 |   74.8  | 285.20 |  33.61 |
 17:20:51  | 7625 |   74.8  | 285.21 |  21.00 |
 17:20:56  | 7630 |   74.8  | 285.24 |  33.57 |
 17:21: 1  | 7635 |   74.8  | 285.21 |  33.59 |
 17:21: 6  | 7640 |   74.8  | 285.22 |  33.61 |
 17:21:11  | 7645 |   74.8  | 285.16 |  33.57 |
 17:21:16  | 7650 |   74.9  | 285.11 |  33.56 |
 17:21:21  | 7655 |   74.9  | 285.09 |  33.50 |
 17:21:26  | 7660 |   74.9  | 285.06 |  33.55 |
 17:21:31  | 7665 |   74.9  | 285.05 |  33.44 |
 17:21:36  | 7670 |   75.0  | 285.01 |  33.54 |
 17:21:41  | 7675 |   75.0  | 285.04 |  33.50 |
 17:21:46  | 7680 |   75.0  | 285.02 |  33.49 |
 17:21:51  | 7685 |   75.0  | 284.96 |  33.44 |
 17:21:56  | 7690 |   75.1  | 284.92 |  33.47 |
 17:22: 1  | 7695 |   75.1  | 284.93 |  33.43 |
 17:22: 6  | 7700 |   75.1  | 284.92 |  33.54 |
 17:22:11  | 7705 |   75.1  | 284.92 |  33.48 |
 17:22:16  | 7710 |   75.1  | 284.88 |  33.46 |
 17:22:21  | 7715 |   75.1  | 284.88 |  33.45 |
 17:22:26  | 7720 |   75.2  | 284.84 |  33.41 |
 17:22:31  | 7725 |   75.1  | 284.86 |  33.45 |
 17:22:36  | 7730 |   75.1  | 284.86 |  33.44 |
 17:22:41  | 7735 |   75.1  | 284.85 |  33.38 |
 17:22:46  | 7740 |   75.1  | 284.86 |  33.33 |
 17:22:51  | 7745 |   75.2  | 284.84 |  41.03 |
 17:22:56  | 7750 |   75.2  | 284.81 |  33.32 |
 17:23: 1  | 7755 |   75.2  | 284.81 |  33.33 |
 17:23: 6  | 7760 |   75.2  | 284.81 |  33.35 |
 17:23:11  | 7765 |   75.2  | 284.81 |  33.28 |
 17:23:16  | 7770 |   75.2  | 284.81 |  33.28 |
 17:23:21  | 7775 |   75.2  | 284.83 |  33.29 |
 17:23:26  | 7780 |   75.2  | 284.75 |  33.22 |
 17:23:31  | 7785 |   75.2  | 284.75 |  33.27 |
 17:23:36  | 7790 |   75.3  | 284.73 |  33.12 |
 17:23:41  | 7795 |   75.3  | 284.71 |  33.19 |
 17:23:46  | 7800 |   75.3  | 284.66 |  33.16 |
 17:23:51  | 7805 |   75.4  | 284.64 |  33.25 |
 17:23:56  | 7810 |   75.4  | 284.61 |  33.14 |
 17:24: 1  | 7815 |   75.4  | 284.62 |  33.22 |
 17:24: 6  | 7820 |   75.4  | 284.63 |  33.09 |
 17:24:11  | 7825 |   75.4  | 284.59 | 216.52 |
 17:24:16  | 7830 |   75.4  | 284.57 |  33.22 |
 17:24:21  | 7835 |   75.4  | 284.59 |  33.08 |
 17:24:26  | 7840 |   75.4  | 284.57 |  33.04 |
 17:24:31  | 7845 |   75.4  | 284.58 |  33.09 |
 17:24:36  | 7850 |   75.4  | 284.57 |  33.09 |
 17:24:41  | 7855 |   75.5  | 284.51 |  33.08 |
 17:24:46  | 7860 |   75.5  | 284.54 |  33.09 |
 17:24:51  | 7865 |   75.5  | 284.52 | 214.99 |
 17:24:56  | 7870 |   75.4  | 284.56 |  33.04 |
 17:25: 1  | 7875 |   75.5  | 284.54 |  33.06 |
 17:25: 6  | 7880 |   75.5  | 284.52 |  33.03 |
 17:25:11  | 7885 |   75.5  | 284.54 |  32.91 |
 17:25:16  | 7890 |   75.5  | 284.47 |  32.98 |
 17:25:21  | 7895 |   75.5  | 284.45 |  32.96 |
 17:25:26  | 7900 |   75.6  | 284.42 |  32.94 |
 17:25:31  | 7905 |   75.6  | 284.39 |  53.97 |
 17:25:36  | 7910 |   75.6  | 284.39 |  32.88 |
 17:25:41  | 7915 |   75.6  | 284.39 |  32.86 |
 17:25:46  | 7920 |   75.6  | 284.40 |  32.87 |
 17:25:51  | 7925 |   75.6  | 284.39 |  32.86 |
 17:25:56  | 7930 |   75.6  | 284.38 |  32.84 |
 17:26: 1  | 7935 |   75.6  | 284.39 |  32.92 |
 17:26: 6  | 7940 |   75.6  | 284.37 |  32.87 |
 17:26:11  | 7945 |   75.6  | 284.36 |  56.88 |
 17:26:16  | 7950 |   75.7  | 284.33 |  32.78 |
 17:26:21  | 7955 |   75.7  | 284.28 |  32.82 |
 17:26:26  | 7960 |   75.8  | 284.24 |  32.78 |
 17:26:31  | 7965 |   75.8  | 284.20 |  32.77 |
 17:26:36  | 7970 |   75.7  | 284.25 |  32.72 |
 17:26:41  | 7975 |   75.8  | 284.24 | 215.76 |
 17:26:46  | 7980 |   75.8  | 284.22 |  32.74 |
 17:26:51  | 7985 |   75.8  | 284.17 |  32.77 |
 17:26:56  | 7990 |   75.8  | 284.17 |  32.73 |
 17:27: 1  | 7995 |   75.9  | 284.13 |  32.74 |
 17:27: 6  | 8000 |   75.9  | 284.13 |  32.70 |
 17:27:11  | 8005 |   75.9  | 284.07 |  32.68 |
 17:27:16  | 8010 |   75.9  | 284.06 |  32.76 |
 17:27:21  | 8015 |   75.9  | 284.09 |  32.68 |
 17:27:26  | 8020 |   75.9  | 284.10 |  32.65 |
 17:27:31  | 8025 |   75.9  | 284.08 |  32.64 |
 17:27:36  | 8030 |   75.8  | 284.15 | 214.99 |
 17:27:41  | 8035 |   75.8  | 284.17 |  32.59 |
 17:27:46  | 8040 |   75.8  | 284.18 |  32.59 |
 17:27:51  | 8045 |   75.8  | 284.15 |  32.63 |
 17:27:56  | 8050 |   75.9  | 284.12 |  32.60 |
 17:28: 1  | 8055 |   75.9  | 284.10 |  32.65 |
 17:28: 6  | 8060 |   75.9  | 284.10 |  32.65 |
 17:28:11  | 8065 |   75.9  | 284.09 |  32.63 |
 17:28:16  | 8070 |   75.9  | 284.09 |  21.00 |
 17:28:21  | 8075 |   75.9  | 284.10 |  32.61 |
 17:28:26  | 8080 |   75.9  | 284.10 |  32.53 |
 17:28:31  | 8085 |   75.9  | 284.08 |  32.63 |
 17:28:36  | 8090 |   75.9  | 284.05 |  32.64 |
 17:28:41  | 8095 |   75.9  | 284.08 |  32.58 |
 17:28:46  | 8100 |   75.9  | 284.05 |  32.55 |
 17:28:51  | 8105 |   75.9  | 284.09 |  32.49 |
 17:28:56  | 8110 |   75.9  | 284.05 |  32.51 |
 17:29: 1  | 8115 |   76.0  | 284.02 |  32.53 |
 17:29: 6  | 8120 |   76.0  | 284.02 |  32.59 |
 17:29:11  | 8125 |   76.0  | 284.01 |  32.48 |
 17:29:16  | 8130 |   76.0  | 283.98 |  32.51 |
 17:29:21  | 8135 |   76.0  | 283.99 |  32.50 |
 17:29:26  | 8140 |   76.0  | 283.98 |  32.51 |
 17:29:31  | 8145 |   76.0  | 283.95 |  32.50 |
 17:29:36  | 8150 |   76.0  | 283.97 |  32.53 |
 17:29:41  | 8155 |   76.0  | 283.99 |  32.51 |
 17:29:46  | 8160 |   76.0  | 284.03 |  32.49 |
 17:29:51  | 8165 |   76.0  | 284.02 |  32.44 |
 17:29:56  | 8170 |   76.0  | 284.01 |  32.40 |
 17:30: 1  | 8175 |   76.0  | 283.98 |  32.46 |
 17:30: 6  | 8180 |   76.0  | 283.97 |  32.45 |
 17:30:11  | 8185 |   76.0  | 283.95 |  32.45 |
 17:30:16  | 8190 |   76.0  | 283.97 |  32.54 |
 17:30:21  | 8195 |   76.0  | 283.97 |  32.43 |
 17:30:26  | 8200 |   76.0  | 283.95 |  32.46 |
 17:30:31  | 8205 |   76.0  | 283.97 |  32.50 |
 17:30:36  | 8210 |   76.0  | 284.00 |  32.55 |
 17:30:41  | 8215 |   76.0  | 283.99 |  32.48 |
 17:30:46  | 8220 |   76.0  | 283.96 |  32.47 |
 17:30:51  | 8225 |   76.1  | 283.90 |  32.41 |
 17:30:56  | 8230 |   76.1  | 283.86 |  32.38 |
 17:31: 1  | 8235 |   76.1  | 283.86 |  32.49 |
 17:31: 6  | 8240 |   76.1  | 283.85 |  32.46 |
 17:31:11  | 8245 |   76.1  | 283.85 |  32.47 |
 17:31:16  | 8250 |   76.1  | 283.86 | 216.53 |
 17:31:21  | 8255 |   76.1  | 283.86 |  32.41 |
 17:31:26  | 8260 |   76.1  | 283.85 |  32.45 |
 17:31:31  | 8265 |   76.2  | 283.84 |  32.51 |
 17:31:36  | 8270 |   76.1  | 283.85 |  32.45 |
 17:31:41  | 8275 |   76.1  | 283.90 |  32.50 |
 17:31:46  | 8280 |   76.1  | 283.87 |  32.40 |
 17:31:51  | 8285 |   76.1  | 283.85 |  32.41 |
 17:31:56  | 8290 |   76.1  | 283.87 |  32.38 |
 17:32: 1  | 8295 |   76.1  | 283.88 |  32.50 |
 17:32: 6  | 8300 |   76.1  | 283.87 |  32.44 |
 17:32:11  | 8305 |   76.1  | 283.88 |  32.48 |
 17:32:16  | 8310 |   76.1  | 283.87 |  32.46 |
 17:32:21  | 8315 |   76.1  | 283.88 |  32.42 |
 17:32:26  | 8320 |   76.1  | 283.88 |  32.47 |
 17:32:31  | 8325 |   76.1  | 283.92 |  32.46 |
 17:32:36  | 8330 |   76.1  | 283.89 |  32.50 |
 17:32:41  | 8335 |   76.1  | 283.94 |  32.53 |
 17:32:46  | 8340 |   76.1  | 283.92 |  32.51 |
 17:32:51  | 8345 |   76.1  | 283.94 |  32.48 |
 17:32:56  | 8350 |   76.1  | 283.92 |  32.51 |
 17:33: 1  | 8355 |   76.1  | 283.92 |  32.47 |
 17:33: 6  | 8360 |   76.1  | 283.91 |  32.50 |
 17:33:11  | 8365 |   76.1  | 283.91 |  32.44 |
 17:33:16  | 8370 |   76.1  | 283.91 |  32.43 |
 17:33:21  | 8375 |   76.1  | 283.94 |  32.40 |
 17:33:26  | 8380 |   76.0  | 283.96 |  32.44 |
 17:33:31  | 8385 |   76.0  | 283.96 |  32.41 |
 17:33:36  | 8390 |   76.1  | 283.92 |  32.41 |
 17:33:41  | 8395 |   76.1  | 283.91 |  32.43 |
 17:33:46  | 8400 |   76.1  | 283.85 |  32.51 |
 17:33:51  | 8405 |   76.1  | 283.86 |  32.46 |
 17:33:56  | 8410 |   76.1  | 283.86 |  32.45 |
 17:34: 1  | 8415 |   76.1  | 283.86 |  32.56 |
 17:34: 6  | 8420 |   76.2  | 283.84 |  32.49 |
 17:34:11  | 8425 |   76.2  | 283.82 |  32.46 |
 17:34:16  | 8430 |   76.2  | 283.84 |  32.48 |
 17:34:21  | 8435 |   76.2  | 283.84 |  32.38 |
 17:34:26  | 8440 |   76.2  | 283.81 |  32.47 |
 17:34:31  | 8445 |   76.2  | 283.82 |  32.47 |
 17:34:36  | 8450 |   76.2  | 283.81 |  32.45 |
 17:34:41  | 8455 |   76.2  | 283.84 |  32.46 |
 17:34:46  | 8460 |   76.2  | 283.83 |  32.41 |
 17:34:51  | 8465 |   76.2  | 283.82 |  32.47 |
 17:34:56  | 8470 |   76.2  | 283.82 |  32.46 |
 17:35: 1  | 8475 |   76.2  | 283.83 |  32.47 |
 17:35: 6  | 8480 |   76.2  | 283.83 |  32.49 |
 17:35:11  | 8485 |   76.2  | 283.79 |  32.46 |
 17:35:16  | 8490 |   76.2  | 283.79 |  32.42 |
 17:35:21  | 8495 |   76.2  | 283.78 |  32.53 |
 17:35:26  | 8500 |   76.2  | 283.82 |  32.51 |
 17:35:31  | 8505 |   76.2  | 283.83 |  32.48 |
 17:35:36  | 8510 |   76.2  | 283.84 |  32.52 |
 17:35:41  | 8515 |   76.2  | 283.77 |  32.44 |
 17:35:46  | 8520 |   76.2  | 283.75 |  32.44 |
 17:35:51  | 8525 |   76.3  | 283.72 | 217.29 |
 17:35:56  | 8530 |   76.3  | 283.73 |  32.53 |
 17:36: 1  | 8535 |   76.3  | 283.70 |  32.52 |
 17:36: 6  | 8540 |   76.3  | 283.69 |  32.52 |
 17:36:11  | 8545 |   76.3  | 283.69 |  32.56 |
 17:36:16  | 8550 |   76.3  | 283.67 |  32.47 |
 17:36:21  | 8555 |   76.3  | 283.67 |  32.55 |
 17:36:26  | 8560 |   76.4  | 283.64 |  32.56 |
 17:36:31  | 8565 |   76.4  | 283.61 |  32.51 |
 17:36:36  | 8570 |   76.4  | 283.58 |  32.58 |
 17:36:41  | 8575 |   76.5  | 283.52 |  32.51 |
 17:36:46  | 8580 |   76.5  | 283.49 |  32.43 |
 17:36:51  | 8585 |   76.6  | 283.41 |  32.52 |
 17:36:56  | 8590 |   76.6  | 283.37 |  32.53 |
 17:37: 1  | 8595 |   76.6  | 283.37 |  32.45 |
 17:37: 6  | 8600 |   76.6  | 283.41 |  32.57 |
 17:37:11  | 8605 |   76.6  | 283.43 |  32.48 |
 17:37:16  | 8610 |   76.6  | 283.40 |  32.44 |
 17:37:21  | 8615 |   76.6  | 283.39 |  32.53 |
 17:37:26  | 8620 |   76.6  | 283.36 |  32.49 |
 17:37:31  | 8625 |   76.6  | 283.38 |  32.46 |
 17:37:36  | 8630 |   76.7  | 283.33 |  32.52 |
 17:37:41  | 8635 |   76.7  | 283.33 |  32.52 |
 17:37:46  | 8640 |   76.7  | 283.32 |  32.51 |
 17:37:51  | 8645 |   76.7  | 283.31 |  32.53 |
 17:37:56  | 8650 |   76.7  | 283.30 |  32.55 |
 17:38: 1  | 8655 |   76.7  | 283.31 |  32.50 |
 17:38: 6  | 8660 |   76.7  | 283.34 |  32.55 |
 17:38:11  | 8665 |   76.6  | 283.35 |  32.57 |
